specialid,title,description,url
29521,日子也还是要一如既往的度过,"尽管如此,时间还是会流逝,日子也还是要<em><b>一如既往</b></em>的度过,但——缺少了以往的那份欢笑。也因为没有你们的陪伴,而感到孤单。尽管如此,太阳依然挂在天空,只是少去了...",http://www.uu6u.com/show-13-24316-1.html
29521,我依然陪你一起走,"父亲<em><b>一如既往</b></em>地送我到那棵皂荚树下,我想他微笑、挥手告别,他也回我一个灿烂的笑容与我道别,我带着满满的自足踏上了一天的求学之旅。...",http://www.uu6u.com/show-8-20994-1.html
29521,依然是课下最调皮的学生,"当一个人与追求同行,便坎坷是伴磨难也是伴。窗外掠过夜痕,泪迷湿了双眸。窃喜也好,失落也罢,毕竟已经走过,青春已经散场。路还很长,要<em><b>一如既往</b></em>。...",http://www.uu6u.com/show-12-18561-1.html
29521,天台,"我记得,你曾说过?“斯斯,你要是肯穿裙子,一定会很好看!”说那话的时候,你正穿着那一条色彩梦幻如童活的天空蓝裙子,脸上是<em><b>一如既往</b></em>的甜美笑容。笑容?对,就...",http://www.uu6u.com/show-11-15876-1.html
29521,"七号酒仓暖春厂家回馈买酒送车活动第一阶段已圆满结束,","本次买酒送车活动第一阶段已圆满结束,感谢大家的热情参与和积极转发,七号酒仓所有员工在此感谢大家对本店<em><b>一如既往</b></em>的信任和支持!此次活动期间受到了...",http://www.uu6u.com/show-10-2023-1.html
29622,遗失的爱,"属于<em><b>爸爸的味道</b></em>已经丢了,爸爸的爱也从我身边溜走了,我多么想让爱停留,可那却是不可能的。命运,不在老天爷手里,是把握在你自己手里。爱,也是如此,曾经遗失的...",http://www.uu6u.com/show-12-49313-1.html
29622,夏天的味道,"小时候,总是期盼着夏天,因为有甜甜的西瓜。天气真热,街上连一只动物也看不到。坐在家里,吹着空调,铺着凉席,还是热不可耐。“吃西瓜了!”远远就听到<em><b>爸爸的</b></em>...",http://www.uu6u.com/show-7-4409-1.html
29622,浅浅的幸福,"似乎是劳累了一周就无比的热爱床,哼唧两声转个身抱着枕头又准备进入梦乡,正在酝酿睡意的时候,一抹“<em><b>爸爸的味道</b></em>”扑鼻而来,随即就有一只不大手捏住了我的鼻子…...",http://www.uu6u.com/show-12-16626-1.html
29622,爸爸身上的味道,"小时候,我喜欢被<em><b>爸爸</b></em>抱着。<em><b>爸爸</b></em>一回到家,便拍了拍手,我听见那响亮的“召唤”,就知道<em><b>爸爸</b></em>回来啦!我冲出房间,跑到<em><b>爸爸</b></em>面前。他抱起我,用他的脸蹭我的脸,痒痒的...",http://www.uu6u.com/show-11-31511-1.html
30083,挫折也是一种财富,"是的,只要你能不怕困难和挫折,每次<em><b>失败</b></em>后把它们总结起来,作为下一次成功的推动剂,就算你不会成功,那这些积累起来的经验<em><b>也是</b></em>别人不曾拥有的一种<em><b>财富</b></em>。...",http://www.uu6u.com/show-9-34993-1.html
30083,挫折也是人生的财富,"挫折<em><b>也是</b></em>人生的<em><b>财富</b></em>临川区腾桥中学罗娅几乎每一个人都期望一帆风顺。许多人都说:“前进的路上,即使没有莺歌燕舞,没有盛开的鲜花,那最好也没有风雨,...",http://www.uu6u.com/show-9-23415-1.html
30083,挫折是一笔财富,"有人说,金钱是一笔<em><b>财富</b></em>,有人说,信心是一笔<em><b>财富</b></em>,有人说爱心是一笔<em><b>财富</b></em>。我认为挫折是一笔<em><b>财富</b></em>。俗话说“<em><b>失败</b></em>是成功之母”我很赞同,如果人不经历痛苦与挫折,...",http://www.uu6u.com/show-12-34416-1.html
30083,爱是最大的财富,"爱是最大的<em><b>财富</b></em>临川区腾桥中学陈盼有人说:“每个人都可以是一个大富翁,他可以...同样<em><b>也是</b></em>朋友帮我补习落下的功课;当我拿着一张<em><b>失败</b></em>的考卷而泪流满面的时候,是...",http://www.uu6u.com/show-12-23825-1.html
30165,拥有上下五千年故事的中国正在富强着,"拥有上下五千年<em><b>故事</b></em>的中国正在富强着,我们每一个大学生都应该努力学好自己的专业...少年智则国智,少年强则国强,我们是祖国的花朵,这个时代是我们<em><b>90后的</b></em>时代,所以...",http://www.uu6u.com/show-7-15941-1.html
30165,【招募最新版】两岸专家绘本阅读研习营苏州场|加夜,《从绘本<em><b>故事</b></em>看亲子教育技巧》12015年4月7日18:00--20:00悠贝阅美妈妈...俞文尧2015.4.9苏州新媒体运营专家“<em><b>90后</b></em>”互联网创业新贵英国利物浦大学...,http://www.uu6u.com/show-8-407-1.html
30165,咱90后的,"诞生于<em><b>90后的</b></em>同胞们,处于青春期的我们是活跃的,是自由的。咱是谁?祖国的未来属于我们,家庭的希望依靠我们,我们是年轻中绚丽的花朵,比那铿锵玫瑰更迷人!我们是...",http://www.uu6u.com/show-7-24770-1.html
30165,90后的我,"<em><b>90后的</b></em>我我轻轻拾起一片凋落的杏叶,才发觉是寒冬来了,与此同时,青春也伴着严冬的脚步悄悄来临。——题记我坐在你的脚踏车后面低头不语,寒风依旧咧咧的吹着。一...",http://www.uu6u.com/show-8-20033-1.html
30175,"偶尔停一下,真好-作文","<em><b>偶尔停一下,真好</b></em>-作文2016-04-2415:48:15作者:yuanhui点击:走吧。戴上耳机,阵阵鼓点声敲击着我的耳膜。是SUPERJUNIOR的《MRSIMPLE》。“走吧走吧快点走...",http://www.uu6u.com/show-13-39007-1.html
30175,"偶尔停一下,真好","<em><b>偶尔停一下,真好</b></em>在一条路上,我以前一直很匆忙地路过,不曾留意过周围的风景。一天傍晚,我的心情非常愉悦,在那条路上驻足欣赏路边的风景。发现路边风景宜人:路边...",http://www.uu6u.com/show-6-30175-1.html
30175,偶尔停一下,"的荆棘,面对命运的一次次挑战,我们经常遍体鳞伤,与其一直艰难前行,不如偶尔停...<em><b>偶尔停一下,真好</b></em>!相关推荐看过偶尔停一下的人还在看我期待的青奥会十五岁的...",http://www.uu6u.com/show-8-30427-1.html
30175,"且行,且珍惜","不知何时,夕阳渐渐落下,摇摇欲坠,染红了半边天。快初秋了,蝉的叫声不那么令人...地球需要呵护哺育<em><b>偶尔停一下,真好</b></em>爱琴海改写《天净沙?秋思》...",http://www.uu6u.com/show-11-30172-1.html
30175,"夕阳,一种倔强","夕阳,一种倔强夕阳倔强的停在半空,不肯落下。天边红红的。我无聊的写字,痛彻心扉,让人流泪的歌词。然后我流泪了。那样的固执,夕阳终究一点一点的隐匿起光亮。...",http://www.uu6u.com/show-12-30170-1.html
30782,"「青春榜样,森森带你看」之闽院之星风采展第二篇","作为<em><b>初三</b></em>班的班主任,面对这群在一年之后即将迎来中考的学生,自己不仅在学习...时光荏苒,仿佛昨日还在为填报志愿而<em><b>烦恼</b></em>,今日身为闽江的学子就已经快四年...",http://www.uu6u.com/show-6-2257-1.html
30782,内心的烦恼,"在<em><b>初三</b></em>,一进教室门,就可以看见黑板上五个红白相间的五个醒目的大字:离中考60...我真的真的好怀念以前的童年时光,那时没<em><b>烦恼</b></em>,只有无尽的笑声;没有学习的压力,...",http://www.uu6u.com/show-6-23329-1.html
30782,坚强的微笑,"坚强的微笑如果微笑能冲淡<em><b>烦恼</b></em>,我希望这是永恒。如果微笑是一场梦,我希望不再醒来。如果微笑能带来温暖,我希望我不在寒冷……风轻轻吹过,吹走了<em><b>烦恼</b></em>,可是,不知...",http://www.uu6u.com/show-8-23367-1.html
30782,"流泪,不如挥洒汗水","随着年级的一级级升高,心中<em><b>的烦恼</b></em>也慢慢增加,到了<em><b>初三</b></em>,学习的负担,老师的期待,父母的唠叨,都化为了无限的压力,而这次的运动会则成了压丝路驼的最后一根稻草走进...",http://www.uu6u.com/show-8-38102-1.html
30810,心得与收获,"心得与<em><b>收获</b></em>今天,我感觉非常开心,快乐。因为今天是我们与来自师范大学的老师共处的第一天。我们怀着兴奋的<em><b>心情</b></em>来到教室,热烈地讨论这些大学生的学习经验,以及他们的...",http://www.uu6u.com/show-8-39424-1.html
30810,我的收获-作文,"那一天,我的<em><b>收获</b></em>很大。那是个晴朗的早晨,我和妈妈牵着手走在乡间小路上,当时年少无知的我,对一切事物都感到好奇,我问妈妈:“妈妈,什么是人生啊?”妈妈犹豫了...",http://www.uu6u.com/show-9-19092-1.html
30810,友情收获,"友情<em><b>收获</b></em>2016-06-0210:27:28作者:mayaru点击:四个月前……星期一下...不过,不管什么时候,王熙的嘴角总是微微上扬,使人感受不到疼痛给她的<em><b>心情</b></em>带来...",http://www.uu6u.com/show-6-51907-1.html
30810,一起去迎接新的收获吧,"然而,只要你去学习了,去努力了,不但会出人头地,一大片一大片的<em><b>收获</b></em>与喜悦还会“不请自来”。<em><b>收获</b></em>到知识的你那时的<em><b>心情</b></em>便于农民伯伯遇到丰收之年时一...",http://www.uu6u.com/show-12-51745-1.html
30819,教训-优秀作文网,"首页&gt;中考<em><b>作文</b></em>&gt;正文<em><b>教训</b></em>2016-04-2117:14:15作者:yuanhui点击:今天,星期五晚上11点的我熬夜写下了这篇日记——玩游戏。因为我爸爸不给我玩游戏,所以...",http://www.uu6u.com/show-10-32210-1.html
30819,水龙头的教训-优秀作文网,"首页&gt;小学<em><b>作文</b></em>&gt;正文水龙头的<em><b>教训</b></em>2016-04-1700:39:33作者:yuanhui点击:小学六年级,我办了一件十分丢脸的事,几乎全校人都知道了,这让我很没面子!...",http://www.uu6u.com/show-6-23390-1.html
30819,教训来的远远比成功更深刻、更加有意义-优秀作文网,"首页&gt;中考<em><b>作文</b></em>&gt;正文<em><b>教训</b></em>来的远远比成功更深刻、更加有意义2016-03-1722:55:01作者:yuanhui点击:在人生的旅途上,成功是所以有志之人所期待和向往的,...",http://www.uu6u.com/show-10-18066-1.html
30819,做一个有道德的人-作文-优秀作文网,看过做一个有道德的人-作文的人还在看不要忘记我与书的故事-作文流水的...暑假北京游情窦初开令人赞叹不已的张家界<em><b>教训-作文</b></em>寻觅“幸福”...,http://www.uu6u.com/show-11-30815-1.html
30877,"就中小学生安全事故,提出建议","<em><b>就中小学生安全事故,提出建议</b></em>近年来,全国中小学生安全事故频频发生,造成了一大批含苞待放的生命就此消失,因此政府对此高度关注,并出台了多部关于保护青少年生命安全...",http://www.uu6u.com/show-12-30877-1.html
30877,每只麻雀都是公主,"阳光从窗帘未掩上的一角泄进来,稍侧侧头,就晃到了眼睛。眯起眼看黑板前穿...<em><b>就中小学生安全事故,提出建议</b></em>星战一梦斗蛋比赛感悟爱要懂得割舍四月圣火...",http://www.uu6u.com/show-13-30880-1.html
30877,中小学生安全教育观后感,"并<em><b>提出建议</b></em>,但最重要的还是要懂得自我保护,按照自己...许多孩子离开成人视线后引发了一系列不必要的<em><b>事故</b></em>。...看过<em><b>中小学生安全</b></em>教育观后感的人还在看中午这个鸡蛋就...",http://www.uu6u.com/show-11-51464-1.html
30877,安全问题,"我想对学校<em><b>提出</b></em>以下几点<em><b>建议</b></em>:1.学校在放假期间多多叮嘱<em><b>学生,</b></em>不要让<em><b>学生</b></em>在河流中...减少意外<em><b>事故</b></em>的发生。<em><b>安全</b></em>第一,不要拿自己的生命做赌注。珍惜生命,没了就没了...",http://www.uu6u.com/show-8-19550-1.html
30877,《中小学生安全教育开学第一课》观后感,"《<em><b>中小学生安全</b></em>教育开学第一课》观后感周末,老师给我们布置了一项家庭作业。那就是让我们观看《<em><b>中小学生安全</b></em>教育开学第一课》,一开始我很不以为然,认为那些灾害根本...",http://www.uu6u.com/show-12-38615-1.html
30896,一期一会一夏天,"“记得少年多乐事,夜深灯火上樊楼。”十六岁,下着大雨的夏至,我撑着伞站在...“夜深<em><b>忽梦少年事</b></em>,唯梦闲人不梦君。”相关推荐看过一期一会一夏天的人还在看...",http://www.uu6u.com/show-8-16120-1.html
30896,梦与梦的联系,"“<em><b>少年梦</b></em>则中国梦”这句话说的是无论我们青<em><b>少年</b></em>的梦想是大是小,都将成为中国...我的梦想虽是一件难以做到的事,但还是要努力,要坚持。如今的我,又迷上了看...",http://www.uu6u.com/show-9-18176-1.html
30896,"嘿,少年","嘿,<em><b>少年</b></em>!岁月风蚀的年华时光还在不停流转。<em><b>忽</b></em>如一阵春风,叶子随风飘散;又如一眼娉婷,心眉从此紧锁;再如一世相遇,从此莫逆尘阳。半夏,残荷枯梗;半秋,瑟瑟叶落;...",http://www.uu6u.com/show-10-18970-1.html
30896,我心中的桃花源,"避开喧闹的人声,抛却世间的繁事,挥去平日的烦恼。...<em><b>少年</b></em>仰天大笑,向远方走去,我愣愣地望着他远去的...我从床上惊坐起,呵,果然是场梦罢了。是啊,世界...",http://www.uu6u.com/show-8-38311-1.html
31327,我的兴趣爱好,"每个人都有自己的兴趣爱好,而<em><b>我的兴趣爱好</b></em>则数不胜数如看书,踢足球,打篮球等等。可我最喜欢的就是钓鱼,它给我带来了无穷无尽的欢乐。对我而言没有钓鱼的生活是...",http://www.uu6u.com/show-12-33226-1.html
31327,性格不定的我,"我是一个<em><b>性格</b></em>不定的女生,跟什么人在一起就有什么样的心情。在我高兴时你想...你要是有所怀疑的话,就来我家尝尝<em><b>我的</b></em>手艺吧,定会让你大饱口福!...",http://www.uu6u.com/show-6-31297-1.html
31327,下面就让我来介绍一下我的学校吧,"<em><b>我的</b></em>学校没有高楼大厦的高大,也没有公园的美丽,但是在<em><b>我的</b></em>心中<em><b>我的</b></em>学校是最美丽,下面就让我来<em><b>介绍</b></em>一下<em><b>我的</b></em>学校吧!一进我们的学校,你就会看到一排绿油油的杨树...",http://www.uu6u.com/show-12-37482-1.html
31327,介绍我的家乡,"听了<em><b>我的介绍</b></em>,你一定动心了吧!来吧,请到<em><b>我的</b></em>家乡来,我和家乡会张开双臂欢迎你!祝你生活快乐!相关推荐看过<em><b>介绍我的</b></em>家乡的人还在看...",http://www.uu6u.com/show-12-37341-1.html
31562,在没有你的日子里,"在失去你的第一个365天里。那段日子是我最能体“味痛彻心扉”<em><b>的日子</b></em>。常常在不知不觉中泪流满面。同一人物,不同场景,夜夜呈现在梦中,泪水无法忘怀,那一幕幕...",http://www.uu6u.com/show-10-18674-1.html
31562,怀念有你们的日子,"有你们<em><b>的日子</b></em>是充满辩论的,曾经的我们为了一道题的解法与答案吵得面红耳赤当...如果没<em><b>有她</b></em>是少女十八岁的样子追忆逝水年华简单的温暖水月无痕痴迷梦回童年...",http://www.uu6u.com/show-8-21503-1.html
31562,感谢有你陪伴的日子,"感谢有你陪伴<em><b>的日子</b></em>今年的这个秋天,这个不平凡的九月,让我有缘遇到了你。同学了两年的我们却没有说过话,而因为某个原因,我们却阴差阳错的成为了同座。那一节...",http://www.uu6u.com/show-8-39260-1.html
31562,一年当中你我在一起的日子只有那么短暂的十几天,"曾经有人问过我,你有没有爱过你的父亲?我的回答是当然,可转眼这些年已经过去,却实是没为父亲做过什么……记得那还是我牙牙学语的时候,常常坐在父亲肩上,听...",http://www.uu6u.com/show-13-30530-1.html
31895,如果我们每个人迈出一小步,"人们啊,请相信:只要人人都献出一点爱,世界将会变成美好的人间。雷锋走了,但...在无声无语中舞蹈友谊之链<em><b>嬖爱熹微</b></em>我心目中的诸葛亮新龟兔赛跑...",http://www.uu6u.com/show-13-31892-1.html
31895,我仓皇而狼狈地逃离了现场,"新龟兔赛跑我心目中的诸葛亮<em><b>嬖爱熹微</b></em>友谊之链在无声无语中舞蹈寓言好好学习,我做温店主人翁又是一年秋风起-作文一只鸡来到城里的感受每个人们冒...",http://www.uu6u.com/show-10-31898-1.html
32044,"「青春榜样,森森带你看」之闽院之星风采展第二篇","时光荏苒,仿佛昨日还在为填报志愿而<em><b>烦恼,</b></em>今日身为闽江的学子就已经快四年了。我也已经不是那个懵懵懂懂的女孩,大学的磨练让我成长,让我变优秀。曾经...",http://www.uu6u.com/show-6-2257-1.html
32044,"我,烦恼","记得听大人说过:“小孩子是最无忧无虑的”。其实小孩也有自己的<em><b>烦恼,</b></em>这不:爸爸、妈妈不在家的时候,我一个人不敢在家,上课时有问题不敢大胆发言,同学们就给我取...",http://www.uu6u.com/show-13-32044-1.html
32044,我最烦恼的事,"有时候真控制不了自己,在学校里我会很努力学习。每每到了回家时我也会拿很多作业,我也会安排好星期天会做的事,但我总是。一回到家,大概我第一件事就是玩...",http://www.uu6u.com/show-9-39285-1.html
32044,这又成为我的新的烦恼,"我是一个说话大大咧咧的人,没经过大脑思考就像火山等不及就喷发一样。也正是因为这样,我得罪了不少人。哎,现在,有多了一个。那是几个星期前,我们拿着练习...",http://www.uu6u.com/show-8-50348-1.html
32044,这件事使我烦恼-作文,"妈妈告诉<em><b>我,</b></em>我现在就要好好打基础,为将来进入社会,有个好地位做准备。妈妈还说,一个人有了社会地位,便会有钱,你那时想要什么,就有什么,再也不会像下岗工人一...",http://www.uu6u.com/show-7-15175-1.html
32482,保罗的圣诞礼物,"把弟弟高举起来,他弟弟看到那些花样繁多<em><b>的圣诞礼物</b></em>,惊叹道:哇,太漂亮了。好希望我也可以得到一件礼物。保罗和小男孩循着小男孩的目光望去,只见透过玻璃壁柜,他们...",http://www.uu6u.com/show-6-38284-1.html
32482,如果我是圣诞老人,"在12月24日晚,我坐着驯鹿拉<em><b>的圣诞</b></em>车去送<em><b>礼物</b></em>。雪下的纷纷扬扬,天色渐渐暗了,雪花在灯光下闪着银色的光。静,真静啊!只能听到木轮车轧着积雪发出的“吱吱”声...",http://www.uu6u.com/show-6-32037-1.html
32482,有意义的圣诞节,"在某一年<em><b>的圣诞</b></em>节,因为我实在太想知道圣诞老人长什么样子,所以就在圣诞夜里偷偷的装睡。在很深的夜里,我听到了有人推门的声音,知道圣诞老人来给我...",http://www.uu6u.com/show-6-47982-1.html
32482,愉快的圣诞节,"我们先来到了尼泊尔广场,买了几件新衣服,然后又来到了火神加特林广场。我看到<em><b>圣诞</b></em>老人正站在高高的平台上给小朋友们赠送<em><b>圣诞</b></em>娃娃,就高高兴兴地跑到台下。<em><b>圣诞</b></em>老人...",http://www.uu6u.com/show-6-46209-1.html
33774,冬天里的一把火-优秀作文网,"他们就像黑暗里的一把火,为我们照亮着黑暗的道路;他们就像<em><b>冬天里的一把火</b></em>,在这寒冷的天气里,为我们送来温暖;他们为了大家的幸福,不断燃烧着自己。...",http://www.uu6u.com/show-12-18998-1.html
33774,"温暖,就是这样简单-优秀作文网","温暖,就是这样简单温暖,就是父母的唠叨;温暖就是<em><b>冬天里的一把火</b></em>;温暖,就是一个眼神;温暖就是饥饿时的一块面包;温暖,就是一盏灯,指引着人们前进的道路……。...",http://www.uu6u.com/show-8-36435-1.html
33774,"绽放吧,孝敬之花-优秀作文网","父母为我们做了很多。父母对我们的爱就像一杯热茶,需要我们细细品味;就像雨天的一把伞,为我们遮风挡雨;就像<em><b>冬天里的一把火</b></em>,为我们驱赶寒冷;就像黑夜里的一盏灯,...",http://www.uu6u.com/show-13-49465-1.html
33774,我认为世界上没有设计师是不行的-优秀作文网,"每个人都有属于自己的梦,每个人的梦也都是不一样的,有伟大的也有平凡的。梦想在世界的各个角落放飞,像飘在天空中的蒲公英,向黑暗中的萤火虫,像<em><b>冬天里的一把火</b></em>...",http://www.uu6u.com/show-8-35167-1.html
34085,希望的力量-作文,"希望的<em><b>力量-作文</b></em>2016-04-2320:07:00作者:yuanhui点击:疑难问题:希望能带来什么?分析探究:思路一:“烧死他,烧死他……”众人举着火把,照亮一个个脸上的...",http://www.uu6u.com/show-6-36656-1.html
34085,团结就是力量-作文,"团结就是<em><b>力量-作文</b></em>2016-04-2311:45:26作者:yuanhui点击:“团结就是力量这力量是铁这力量是钢这力量是钢比铁还硬,比钢还强向着法西斯蒂开火让一切不民主...",http://www.uu6u.com/show-7-35699-1.html
34085,微笑的力量-作文,"微笑的<em><b>力量-作文</b></em>2016-04-2117:31:45作者:yuanhui点击:微笑是脸庞在开花,给予人类的享受;微笑是心灵在问好,给予人心的温暖;微笑是美好的开端,给予人胜利的...",http://www.uu6u.com/show-7-32770-1.html
34085,偶像的力量-作文,偶像的<em><b>力量-作文</b></em>2016-04-2410:45:12作者:yuanhui点击:真正的偶像并不因靓丽的外貌与华丽的包装风靡一时;你对他的喜欢完全取决于他对粉丝身体力行的关爱、...,http://www.uu6u.com/show-10-37226-1.html
34141,品味生活的酸甜,"<em><b>牡丹吊兰</b></em>中国一定行!我的路感受冬天冰雪校园永不言败-作文成长,也需要亲近自然月亮的悲哀幸福是下雨天的一把伞友情伴随我成长...",http://www.uu6u.com/show-8-34142-1.html
34141,"中国梦,少年梦",冰雪校园感受冬天我的路中国一定行!<em><b>牡丹吊兰</b></em>推荐文章我最喜欢的历史人物寻找真正的世外桃源快乐雷锋如果没有她是少女十八岁的样子追忆逝水年华简单的...,http://www.uu6u.com/show-8-34136-1.html
34141,冰雪校园,感受冬天我的路中国一定行!<em><b>牡丹吊兰</b></em>品味生活的酸甜推荐文章道德是立世之本泉城生活一月多此岸彼岸千世的诺言金鱼之死生命的时钟冷月清照运动会我...,http://www.uu6u.com/show-9-34137-1.html
34141,"成长,也需要亲近自然","是吊兰啊,我惊奇地发现,经过一夜风雨的摧残,绿色未有憔悴,柔韧的枝条反而愈显...永不言败-作文品味生活的酸甜<em><b>牡丹吊兰</b></em>中国一定行!我的路月亮的悲哀幸福...",http://www.uu6u.com/show-10-34144-1.html
34152,失败也是一种收获,"<em><b>失败也是</b></em>一种<em><b>收获</b></em>2016-04-2415:30:30作者:yuanhui点击:失败了,痛苦的划下了一个忧伤的句号。总想在深沉的月夜中痛哭,总想独自走向淋沥的雨中,春天的小草...",http://www.uu6u.com/show-13-38196-1.html
34152,挫折也是一种财富,"人生中会有不断地起起落落,会有不断的艰辛坎坷,也会有不断的意外<em><b>收获</b></em>,这些...是的,只要你能不怕困难和挫折,每次<em><b>失败</b></em>后把它们总结起来,作为下一次成功的推动...",http://www.uu6u.com/show-9-34993-1.html
34152,"【经典】要想成功,看下边文章你将收获巨大","但是我知道,放弃是一种习惯,一种典型<em><b>失败</b></em>者的习惯...的<em><b>收获</b></em>,当你把行动种植下去,你会有习惯的<em><b>收获</b></em>,当...你<em><b>也是</b></em>很难和别人合作的。生活当中你要知道,你怎样...",http://www.uu6u.com/show-12-623-1.html
34152,我的微幸福,"<em><b>收获</b></em>是幸福,付出也是幸福;成功是幸福,<em><b>失败也是</b></em>幸福;攫取与占有是幸福,互助与奉献也是幸福……从明天起,做一个幸福的人,抓住生活中一点一滴的幸福。有了幸福,你...",http://www.uu6u.com/show-6-30531-1.html
34186,人生的时间开支,"岁月催人老,总在不经意间我挥霍了我的时间,如此潇洒而不迷恋。十岁真正意义<em><b>人生</b></em>的开始,天真懵懂无知,活泼开朗总是有着快乐伴随,不断使用着我的免费<em><b>人生</b></em>。将来...",http://www.uu6u.com/show-9-38108-1.html
34186,做人生的赢家,"启发,法国物理学家贝克勒尔开始研究X盐,结果发现X的放射线,称为“贝克勒尔<em><b>射线</b></em>”...遇不可求的风景;多少人迷,而在<em><b>人生</b></em>巷道下留下迟疑...不仅科学的探索如此,其实...",http://www.uu6u.com/show-7-46905-1.html
34186,我为真诚的选择而自豪,"虽然在漫长而又迷茫的<em><b>人生</b></em>路,我的真诚的心常常遭受到他人不义举动的创伤,但我...以“前行”为主题生命<em><b>射线</b></em>青春的流水静悄悄百善孝为先-作文送水工推荐...",http://www.uu6u.com/show-12-15404-1.html
34186,日用品的生活,"喜欢看到自己尖尖的顶部划出的一条条的直线、<em><b>射线</b></em>、以及线段组成的一个个画面。...宅在家中并不是一件很好的事情,<em><b>人生</b></em>需要感悟、需要认识自然、丰富自己的阅历,去...",http://www.uu6u.com/show-10-33847-1.html
34724,学雷锋演讲稿雷锋是永恒的榜样,"<em><b>学雷锋演讲稿</b></em><em><b>雷锋是永恒的榜样</b></em>2016-04-2300:56:22作者:yuanhui点击:亲爱的老师,同学们:大家好!寒假过后,我们迎来了新的学期,同时也迎来了全国上下学习雷锋...",http://www.uu6u.com/show-13-34724-1.html
34724,学雷锋演讲稿像雷锋那样,"<em><b>学雷锋演讲稿</b></em>像<em><b>雷锋</b></em>那样2016-04-1415:36:40作者:yuanhui点击:你们知道吗?有这样一个人,他来到这个世界普普通通;离开这个世界平平静静。他身高只有1米54,...",http://www.uu6u.com/show-13-20970-1.html
34724,学习雷锋好榜样我们身边的雷锋,"几十年来,在人们心中<em><b>雷锋的</b></em>容颜不曾老去,他的精神仍熠熠生辉。可如果在今天,新的时代背景下,<em><b>雷锋</b></em>会是一个什么样的士兵?前几天,我们抓住了<em><b>雷锋</b></em>月的...",http://www.uu6u.com/show-13-800-1.html
34724,学习雷锋好榜样---雷锋在身边,"三月五日,<em><b>学雷锋</b></em>活动的春风又一次悄然吹拂。要问起:“<em><b>雷锋是</b></em>谁?”对于飞扬中队的孩子来说并不陌生,正如他们定期举行“<em><b>学习雷锋</b></em>好<em><b>榜样</b></em>”的活动,每一次大家都积极...",http://www.uu6u.com/show-9-3249-1.html
34724,学习雷锋好榜样-作文,"作为华夏子孙,我们要做到“<em><b>学雷锋</b></em>,心向党,讲品德,树新风。”这是我们自觉的行动。今天,你做好事了么?相关推荐看过<em><b>学习雷锋</b></em>好<em><b>榜样</b></em>-作文的人还在看...",http://www.uu6u.com/show-8-15264-1.html
35134,有梦真好-优秀作文网,"贾平凹曾经说过:“人生得也罢,失也罢,悲也罢,喜也罢,要紧的是心中的一泓清泉不能没有日晖。”此言得之。如果梦是那一泓清泉,我对梦的执着就如日晖,长照人生路...",http://www.uu6u.com/show-9-35587-1.html
35134,毒品的危害-作文-优秀作文网,"有一天吃晚饭时,爸爸告诉我们:强哥骑着他爸爸的本田摩托车出去,竟把摩托车给卖...爱与包容圆滑的列那乡下之游我们是八九点钟的太阳<em><b>有梦真好-作文</b></em>...",http://www.uu6u.com/show-13-35129-1.html
35134,安静倾听就是尊重老师-优秀作文网,"万老师的脸一下子严肃起来,他板着脸说:“今天你们没有认真听,作业加倍啊,没的...<em><b>有梦真好-作文</b></em>我们是八九点钟的太阳乡下之游圆滑的列那爱与包容...",http://www.uu6u.com/show-10-35135-1.html
35134,我的2012-作文-优秀作文网,"当我得知这个消息后心里很震惊,有点害怕,今年是2012年的冬天了,就快要...看过我的2012-<em><b>作文</b></em>的人还在看在磨难中成长<em><b>有梦真好</b></em>他是一位捡垃圾...",http://www.uu6u.com/show-13-35589-1.html
35526,我心中的星空,"星星像一颗颗宝石,镶嵌在天边,给寂静的夜空别添一...但它发出来的光芒却是无比<em><b>璀璨</b></em>,给人们照亮了前方的...看过我<em><b>心中的</b></em>星空的人还在看有了梦以后温暖的回忆...",http://www.uu6u.com/show-8-31643-1.html
35526,天边有一颗浪漫恒星,"天边有一颗浪漫恒星夕阳依依不舍地离去了,余晖散尽,黑暗将天边的云彩吞噬。我伫立在窗前,张开紧握着的手,让手心的星星跳上空中,<em><b>璀璨的</b></em>星星点缀着阴森...",http://www.uu6u.com/show-7-30807-1.html
35526,心中的珍珠贝,"<em><b>心中的</b></em>珍珠贝一班邱睿桥在我的心里,又多了一只珍珠贝——凌云山之游,它是我难忘的记忆,里面的珍珠都<em><b>璀璨</b></em>无比。——题记从昨天上午开始,我们班就一直洋溢在一...",http://www.uu6u.com/show-10-38926-1.html
35526,世界·星空·梦想,"抬头望望天,终于不是月明星稀,但却也不是群星<em><b>璀璨</b></em>。深邃的夜幕,深浅不一地点...只因<em><b>心中</b></em>想有未来世界的一片天而放弃这一时<em><b>的星</b></em>。这次的星星很远,却充斥这每个...",http://www.uu6u.com/show-13-19607-1.html
35639,妇女节快乐,"妈妈,<em><b>三八妇女节</b></em>快乐,您辛苦了!俗话说的好:谁言寸草心,报得三春晖。这句故诗不是正好来形容我的母亲吗!大凡读过小说的人都知道,小说既不用诗词高昂的语调来...",http://www.uu6u.com/show-11-36774-1.html
