specialid,title,description,url
35494,"我心中,你最美",报答-作文丝丝春雨家乡我爱你!伴随着你急促的喘气声爱拼才会赢春来了<em><b>尽在蓦然回首时</b></em>斗牛爱是平平淡淡的陪伴从遇见开始离别推荐...,http://www.uu6u.com/show-8-35492-1.html
35494,家乡我爱你!,"朋友,你知道吗?附近一带栗子,山楂的产地就在这里——兴隆县。兴隆县地处于河北...丝丝春雨报答-作文我心中,你最美春来了<em><b>尽在蓦然回首时</b></em>推荐文章...",http://www.uu6u.com/show-13-35489-1.html
35494,报答-作文,"报答是无型的,但在心里它是有形的,“报答”永远在每个人的心里。...我心中,你最美春来了<em><b>尽在蓦然回首时</b></em>斗牛爱是平平淡淡的陪伴...",http://www.uu6u.com/show-7-35491-1.html
36228,我的梦想,"梦想是蓝天下放飞的风筝,随风飘荡,永不掉落;梦想是...<em><b>教室里</b></em>空无一人,只有窗外树叶的沙沙声和<em><b>笔尖</b></em>与试卷...有的人在困难面前怯懦地停下了脚步,而对于我来说,...",http://www.uu6u.com/show-6-3935-1.html
36228,它还是从我们手中滑动的笔尖飞速闪过,"我们手中滑动的<em><b>笔尖</b></em>飞速闪过,想挽留,但是却挽留不住...练习军体拳,我们的汗水如雨,<em><b>不停</b></em>滴落,可谁又敢...留恋与不舍,都让我们无法忘怀这同一间<em><b>教室里</b></em>坐着...",http://www.uu6u.com/show-9-31147-1.html
36572,奋斗青春,"停止在青春时刻<em><b>的奋斗</b></em>,那么,只意味着你的生命也将停止。<em><b>青春是</b></em>美妙的,是激情的,是幸福,是梦想。拥有<em><b>青春的我们</b></em>,<em><b>我们</b></em>应该自豪。拥有<em><b>青春的我们</b></em>,每一天都站在起跑...",http://www.uu6u.com/show-12-39626-1.html
36572,奋斗——青春的号角-作文,"1919年5月4日的“五四运动”它虽然已成为过去,但<em><b>青春</b></em>的气息仍是激励<em><b>我们</b></em>年轻一代前进的巨大动力,它仍将会延续。它就像一首战歌,是激动人心的号角,是慷慨激昂的;...",http://www.uu6u.com/show-12-38608-1.html
36572,用拼搏描绘明天,"生命易老,时光飞逝,无论失败或是成功,<em><b>青春</b></em>的痕迹告诉<em><b>我们</b></em>永远努力<em><b>奋斗</b></em>。<em><b>我们</b></em>拥有<em><b>青春</b></em>,就如朝阳蓬勃向上;<em><b>我们</b></em>拥有<em><b>青春</b></em>,就如山溪不羁奔流;<em><b>我们</b></em>拥有<em><b>青春</b></em>,就如幼蚕破茧...",http://www.uu6u.com/show-10-50910-1.html
36572,小厂中学开展“奋斗的青春最美丽”主题系列活动,"小厂中学“<em><b>奋斗的青春</b></em>最美丽”主题系列活动方案一、活动主题<em><b>奋斗的青春</b></em>做美丽二、活动背景祖国的未来将由<em><b>我们</b></em>肩负,祖国的昌盛也将由<em><b>我们</b></em>亲手去建设。...",http://www.uu6u.com/show-10-2554-1.html
36596,假如我是一名老师,"老师,多么伟大的职业啊,他们培育了一代天骄,不愧是辛勤的园丁。如果我是一名人民教师,我一定会这样做:假如我是老师,我尽量多把同学们带出教室<em><b>结合</b></em>生活学知识。我...",http://www.uu6u.com/show-12-39179-1.html
36596,感恩,看过感恩的人还在看一不小心开学了!东方怒吼的雄狮清明时节梨园踏春晒浪快乐无需寻找有时看到的不一定是真的巨人的传说<em><b>劳逸结合</b></em>星我们的母亲...,http://www.uu6u.com/show-8-36593-1.html
36596,有时看到的不一定是真的,"感恩一不小心开学了!东方怒吼的雄狮清明时节梨园踏春晒浪巨人的传说<em><b>劳逸结合</b></em>星我们的母亲前年今天,我毕业了推荐文章残阳如血桃花落奋斗目标是考研和人...",http://www.uu6u.com/show-7-36594-1.html
36596,【专题】发现黄家花园天津传奇街区时光漫游,"拍这部片子时是1960年,学校“<em><b>劳逸结合</b></em>”,每天只上两节课而且没有作业,所以大家放学后集体背着书包来到桥下去看拍电影。《革命家庭》里的演员张亮由于...",http://www.uu6u.com/show-7-3185-1.html
36773,假如我会克隆-优秀作文网,"首页&gt;高考<em><b>作文</b></em>&gt;正文<em><b>假如我会克隆</b></em>2016-04-2300:49:37作者:yuanhui点击:只要我掌握了克隆技术,我就马上克隆出许许多多的火箭,让同学们何老师坐上火箭...",http://www.uu6u.com/show-11-34362-1.html
36773,克隆一个“我”-优秀作文网,"<em><b>假如我会克隆</b></em>,我要克隆一个“我”,一个与我一摸一样的“我”,想知道为什么吗?那就看看下面几个情景吧。情景一:晚饭后,我还在“奋书疾笔”,爸爸妈妈却早已...",http://www.uu6u.com/show-13-21264-1.html
36773,倾雨湿流光-优秀作文网,"倾雨湿流光雨汐我的世界就是那么小,小到一场雨就可以温湿我全部的心境。应该...润物细无声感悟篇就像蓝色妇女节快乐<em><b>假如我会克隆-作文</b></em>暑假那些事单曲...",http://www.uu6u.com/show-8-36778-1.html
36773,你凭什么看到我贪玩的瞬间就否定我努力的过去-优秀作文网,"成长的道路上往往不会一帆风顺,平静的海面有时也会波涛汹涌,那是狂风给予的挫折...梦,我把你追暑假与时间同赛丑小鸭与我我的心很温暖<em><b>假如我会克隆-作文</b></em>...",http://www.uu6u.com/show-6-36771-1.html
36980,"珍惜时间,好好学习","人生何其短暂,而我们要做的,是在短暂的生命里寻找永恒。这一永恒,便是知识。...看过<em><b>珍惜时间</b></em>,<em><b>好好</b></em>学习的人还在看<em><b>珍惜时间</b></em>,从我做起<em><b>珍惜时间</b></em>,把握每分每秒。...",http://www.uu6u.com/show-8-50475-1.html
36980,做个珍惜时间的好孩子,"而在我们玩游戏时,时间也一样过去,而我们却什么也没得到。所以我们<em><b>要珍惜时间</b></em>,珍惜我们的每一分,每一秒,不浪费时间,做个聪明的孩子,做个<em><b>珍惜时间</b></em>的好孩子吧!...",http://www.uu6u.com/show-10-22760-1.html
37076,热爱生命-作文,"一生庸庸碌碌,而应该让生命达到新<em><b>的高度</b></em>,体现出生命的价值,显现出生命的...<em><b>父爱</b></em>无言-作文夏日的故事军训这一天我的长沙之旅变化-作文...",http://www.uu6u.com/show-9-39837-1.html
37076,汉字新解,"看过汉字新解的人还在看雪,你是最美的风景有一种欺骗叫真爱心碎布鞋与老人人生<em><b>的高度</b></em>薄荷糖放飞青春的梦想知其乐,忘其苦有一种卑微叫做<em><b>父爱</b></em>离殇...",http://www.uu6u.com/show-6-17003-1.html
37076,梯子不用时请横着放,"梯子<em><b>的高度</b></em>一般在2——<em><b>3米左右</b></em>,也就是说靠近梯子两到三米得距离都有可能被...与你同行还有太多无可言喻的知己彼时少年我的成长故事<em><b>父爱</b></em>在深处过去时推荐...",http://www.uu6u.com/show-11-17840-1.html
37076,【睿恒?人文】睿恒星期五?帝企鹅日记,"但是为了继续生存下去,也要抑制心理上的苦痛...这是世界上最伟大的<em><b>父爱</b></em>,和最...生存所作出的一切努力和抗争,不仅仅是出于最原始的本能,一定还与之<em><b>高度</b></em>进化的...",http://www.uu6u.com/show-9-2913-1.html
37138,唯爱永恒,"迪斯尼又一部经典佳作《冰雪奇缘》,第一次抛开爱情的主线,从亲情的角度去诠释“爱”,爱,永远是迪斯尼的主题。冰雪奇缘是一部讲述关于亲情,关于爱的故事。除去爱情...",http://www.uu6u.com/show-10-36642-1.html
37138,真爱永恒-作文,"当我看到第三辑《心中有爱》时,我的心被震撼了。其中,令我久久难以忘怀的是:一个穷学生为了凑足学费,到外地推销商品,他不想多花钱,便硬着头皮想去讨些食物。...",http://www.uu6u.com/show-8-50530-1.html
37138,迎接明天的曙光,"过去了,但但我们应该铭记这段历史,激励自己要更好的活下去,并且坚定的相信我们的以后会更加美好,因为人间自有真情在,因为中华民族是有大爱的民族——大<em><b>爱永恒</b></em>。...",http://www.uu6u.com/show-10-52907-1.html
37138,有趣的童年,"玩够了,疯累了,就开始吃大餐了,桌子上摆着许多海鲜,海鲜本来就是我的最爱,...曾经错过的好友<em><b>爱永恒</b></em>所谓生活晚归在青春的天空中展翅翱翔令人感动的清洁工...",http://www.uu6u.com/show-6-37140-1.html
37219,"近邻,有你真好","我相信只有有你,我就一定不会输。是的,我们一定都能考上理想的学校,我坚信!能够认识你真的是太好了,能与你相邻<em><b>真好</b></em>。谢谢你!...",http://www.uu6u.com/show-11-18003-1.html
37219,"有你,真好","或许这是最平凡的感动,每个下雨天都让我不禁感慨、回忆一番,而自始自终我都没有对他说一句“谢谢”,只是在心里默念:“有你,<em><b>真好</b></em>。”...",http://www.uu6u.com/show-6-15669-1.html
37219,我的十七,"我的十七有太多。十七,我也同他们厮混十七,我也拥有初恋十七,我也有过吊儿郎当十七,我也憧憬未来我的初三,有他们<em><b>真好</b></em>。我们一起玩闹,旷课逃跑。体育课的身影,...",http://www.uu6u.com/show-10-38832-1.html
37219,"有你同行,真好!","有你同行,<em><b>真好</b></em>!805班徐萱98年的秋天,那个有着似火一般的枫叶的季节,我出生在这个世界,你开始陪伴我。至今,已有14年了。从我蹒跚学步,牙牙学语时,你就陪伴着...",http://www.uu6u.com/show-6-34190-1.html
37245,"爸爸妈妈,我想对你说-作文","<em><b>爸爸妈妈,我想对你说-作文</b></em>2016-04-2410:45:29作者:yuanhui点击:光阴似箭,一眨眼我已14岁了。这14年来,我从一个牙牙学语的小孩变成一个即将要上初二...",http://www.uu6u.com/show-13-37245-1.html
37245,"爸爸妈妈,我想对你们说!-优秀作文网","首页&gt;初中<em><b>作文</b></em>&gt;正文<em><b>爸爸妈妈,我想对</b></em>你们说!2016-04-2415:36:47作者:yuanhui点击:十四岁的单车,因为你们,我握紧了车把。——题记期末前的那些日子累...",http://www.uu6u.com/show-7-38502-1.html
37245,爸爸妈妈我想对您说-优秀作文网,"<em><b>爸爸妈妈我想对</b></em>您们说,是您们生育我,教育我,不论是生活,还是学习,您们都很关心我,当我伤心时,您们来安慰我;当我高兴时,您们来与我一同分享……您们,辛苦...",http://www.uu6u.com/show-8-37529-1.html
37245,爸爸妈妈我想对你们说-优秀作文网,"广西省来宾市民族中学七年级邹林盛每当我想看电视的时候,你们说:“不行,...<em><b>爸爸妈妈,我想对</b></em>你们说:“你就放开手让我做一些我自己想做的事吧。”...",http://www.uu6u.com/show-7-34994-1.html
37245,"爸爸,我想对你说-作文","<em><b>爸爸,我想对你说</b></em>■0501班张劲人物:<em><b>爸爸</b></em>,15岁的倒霉的我地点:家中天气:晴背景:我与别家孩子打架,倒霉的事遇上倒霉的我。旧情回顾:两点,我可是一点也不轻松,...",http://www.uu6u.com/show-11-35567-1.html
37280,我想对爸爸说-作文,"<em><b>爸爸</b></em>:我从小就不会说甜腻腻的那种暖心话,尤其是对您,我从来都没有说过一句<em><b>爸爸</b></em>工作一天累了吧,我想死您了,我爱您之类的话。三年前,也许是我正处于叛逆期,...",http://www.uu6u.com/show-12-34912-1.html
37280,爸爸我想对你说,"我爸爸是个工作狂,在石家庄,他为了工作废寝忘食。经常加班到深夜。还有很多的应酬等着他,他却不惜身体和别人喝酒,但这样也是应酬必备的。<em><b>我想对爸爸说</b></em>;‘您辛苦...",http://www.uu6u.com/show-8-36959-1.html
37280,"爸爸,我想对你说...","<em><b>爸爸</b></em>,<em><b>我想对</b></em>你说...2016-03-1319:10:08作者:yuanhui点击:淮安中学高一I部8班喻水历久弥新,足堪玩味,追梦的路上是这般美好,感谢一路有你--我的<em><b>爸爸</b></em>。...",http://www.uu6u.com/show-11-17525-1.html
37280,"爸爸,我想对你说-作文","<em><b>爸爸</b></em>,<em><b>我想对</b></em>你说■0501班张劲人物:<em><b>爸爸</b></em>,15岁的倒霉的我地点:家中天气:晴背景:我与别家孩子打架,倒霉的事遇上倒霉的我。旧情回顾:两点,我可是一点也不轻松,...",http://www.uu6u.com/show-11-35567-1.html
37281,"暮然回首,笑看昨天","当我们暮然回首,忆起前一段路程的坎坎坷坷,用勇敢的微笑去面对。将会觉得我们...看过暮然回首,笑看昨天的人还在看中雨降临<em><b>一点一滴看忧伤</b></em>我想对爸爸说...",http://www.uu6u.com/show-10-37283-1.html
37281,"忧郁文字,寂寞相随","在这样的深夜,痛,是一种思念的情绪;<em><b>忧伤</b></em>,它就是...素朴不经修饰的语言,<em><b>一点一滴</b></em>都对生命的真实感悟和...真实的文字,让懂的人看,也让那些不懂的人继续不...",http://www.uu6u.com/show-11-19189-1.html
37281,同呼吸共奋斗,"一出门,呼吸到新鲜的夹杂着花草香气的空气,,使我朦胧的睡意立刻烟消云散了。我...看过同呼吸共奋斗的人还在看暮然回首,笑看昨天中雨降临<em><b>一点一滴看忧伤</b></em>...",http://www.uu6u.com/show-7-37284-1.html
37281,富翁与乞丐,"丐在城市的繁华地带乞讨了一年多之后,终于发现了一个理想的乞讨场所。这处场所...忍不住想你我想对爸爸说<em><b>一点一滴看忧伤</b></em>中雨降临暮然回首,笑看昨天...",http://www.uu6u.com/show-6-37278-1.html
37476,中秋团圆夜,"2001年身在南昌,正值<em><b>中秋</b></em>和<em><b>国庆</b></em>同日的夜晚,孤身一人于宿舍,舍友未归,窗外烟花...我觉得,若没有<em><b>中秋</b></em>这个让人思念如麻的夜晚,也就没有当时的<em><b>心情</b></em>,更不能写出...",http://www.uu6u.com/show-6-15942-1.html
37476,我家的新鲜事,"我家的新鲜事八月十五,是一年一度的<em><b>中秋</b></em>佳节!<em><b>中秋节</b></em>一早,我们一家驾着车回家。由于今年<em><b>中秋</b></em>兼<em><b>国庆</b></em>放假八天,更因为中小型车辆免收过路费的原因导致了严重塞车,...",http://www.uu6u.com/show-10-31188-1.html
37476,一个最温馨的汉字,月下那杯水一个难忘的清明节-作文永远的思念捡垃圾<em><b>国庆中秋心情</b></em>推荐文章道德是立世之本泉城生活一月多此岸彼岸千世的诺言金鱼之死生命的时钟冷月清照...,http://www.uu6u.com/show-9-37471-1.html
37476,"有一种风景,在记忆的深处",平凡的幸福<em><b>国庆中秋心情</b></em>捡垃圾永远的思念一个难忘的清明节-作文传递责任敢于与众不同的勇气每个人都有自己的梦想下面就让我来介绍一下我的学校吧我生活...,http://www.uu6u.com/show-10-37478-1.html
37889,我与书的故事-作文,"我与书的<em><b>故事-作文</b></em>2016-04-2100:10:43作者:yuanhui点击:...我因为经常捧着一本书看得津津有味,连饭也不知道吃。我贪婪<em><b>的读书</b></em>,一本接...",http://www.uu6u.com/show-9-30813-1.html
37889,我和书的故事【获奖作文】-优秀作文网,"我和书的<em><b>故事</b></em>【获奖<em><b>作文</b></em>】2016-04-2410:43:36作者:yuanhui点击:<em><b>读书</b></em>于我而言,是一种心灵的洗涤,是一种心灵的滋养,是一种心灵的飞跃。不同的书,编织了...",http://www.uu6u.com/show-6-37143-1.html
37889,我和书故事-优秀作文网,"我是一个喜爱<em><b>读书</b></em>的小女孩,有时候放假我会坐在床边读着我喜爱的书。书籍就像...这本书不但让<em><b>我的</b></em>阅读成绩提高,还让<em><b>我的作文</b></em>水平提高。不信就看下面吧!...",http://www.uu6u.com/show-8-39246-1.html
37889,我的读书故事4-优秀作文网,"<em><b>我的读书故事</b></em>42016-03-1300:43:03作者:yuanhui点击:瓜洲中学曹茜一(3)指导教师蒋燕沏一杯香茗,坐在温馨的书房里,沐浴着阳光,博览一篇篇诗词曲赋,时而与...",http://www.uu6u.com/show-13-17390-1.html
38241,我们去滑雪,"我们去<em><b>滑雪</b></em>新疆自治区阿勒泰市一中八年级杨睿我的家乡阿勒泰,是一座美丽的山城,四周被小山环绕。春天这里百鸟齐鸣;夏天这里绿树成阴;秋天这里瓜果飘香;冬天的阿勒泰...",http://www.uu6u.com/show-8-35227-1.html
38241,滑雪乐趣,"早上学书法,成为了一位庄严的“艺术家”,下午放学后变成了“疯狂的小日本”了和几个同学去小山坡上<em><b>滑雪</b></em>虽然没有<em><b>滑雪</b></em>场那么刺激,没有<em><b>滑雪</b></em>场人多,但是我们可以随心...",http://www.uu6u.com/show-8-35931-1.html
38241,寒假生活-作文,"我用雪杖往后一撑但没有滑动,再使劲一撑,身体只往前滑了一下,这可把我气惨了,<em><b>滑雪</b></em>滑不起来,这怎么办呀?我想溜旱冰也是滑得动才学会的,电视上别人<em><b>滑雪</b></em>都是...",http://www.uu6u.com/show-10-34675-1.html
38241,寒假的一件事,"过了一会儿我们就进入了<em><b>滑雪</b></em>场,我飞快的穿上了<em><b>滑雪</b></em>用具然后我走出了大厅,我刚站好就差点摔跤,妈妈说要给我请一个<em><b>滑雪</b></em>老师,我很高兴,不一会儿老师就来了,我看...",http://www.uu6u.com/show-6-18205-1.html
38732,新学期新开始新发展,"<em><b>新学期</b></em><em><b>新开始</b></em><em><b>新发展</b></em>2016-04-2415:42:34作者:yuanhui点击:一转眼,离开学就剩四五天了,上回的期末考试我没努力考了第四名,至今我还满怀惭愧。曾记得...",http://www.uu6u.com/show-9-38732-1.html
38732,"新学期,新的开始","<em><b>新的学期</b></em>就要到来了,为了使下个学期的学习成绩进步、各科成绩优异、不偏科,我<em><b>新学期</b></em>的打算如下:一、做好预习。预习是学好各科的第一个环节,所以预习应做到:1、...",http://www.uu6u.com/show-7-30574-1.html
38732,布朗教育学校出彩新学期春季班开始招生啦!让我们共同放,"在这欣欣向荣的季节里,2015年布朗教育学校出彩<em><b>新学期开始</b></em>啦!亲爱的同学们,你们...充实和丰富孩子们的精神生活,促使孩子们良好个性的<em><b>发展</b></em>,同时也使孩子们学会生存,...",http://www.uu6u.com/show-11-2467-1.html
38732,新学期、新气象、新打算,"<em><b>新学期</b></em>、新气象、新打算同学们,<em><b>新学期开始</b></em>了,我们要有新的打算,正所谓...在新学年里,我们应该吸取教训,确立新的目标,<em><b>新的发展</b></em>,我们要以崭新的...",http://www.uu6u.com/show-7-38665-1.html
38732,新学期新畅想,"在这丹桂飘香,金秋收获的季节里,新的一<em><b>学期</b></em>又<em><b>开始</b></em>了。迎着早晨的第一缕阳光,我们又重新回到美丽的校园,<em><b>开始</b></em>了新一<em><b>学期</b></em>的征途。在...",http://www.uu6u.com/show-6-16095-1.html
38772,"即将改变人类进程,意义超过原子弹爆炸,2015最有价","听音看字、过耳成诵、永久库存,每一篇文章、每...任何人都可以达到深度回忆把这些内容回忆起来,...人类教育进程的技术,你想肯定会要非常多的<em><b>钱</b></em>吧...",http://www.uu6u.com/show-7-1712-1.html
38772,人应该向“钱”看吗?,"这样您就能把自己最大的潜能发挥出来,“信念”是通向经商致富路上的指...看过今年,只有6种人会更有<em><b>钱</b></em>,有你<em><b>吗?</b></em>的人还在看2015一句话笑话发生...",http://www.uu6u.com/show-10-38772-1.html
38772,"今年,只有6种人会更有钱,有你吗?","你愿意向大家分享自己的奇思妙想<em><b>吗?</b></em>不管你走的是萌系风格还是高冷路线,...看过「招募」你造<em><b>吗?</b></em>写日记也能赚零花<em><b>钱</b></em>哟~的人还在看【小梦分享】省...",http://www.uu6u.com/show-7-1311-1.html
38772,「招募」你造吗?写日记也能赚零花钱哟~,"有的人抱怨财运不佳,有的人埋怨社会不公,有的人感慨父母无能……其实我们真正缺乏的正是勤奋和发现财富的慧眼。相关推荐看过一个铜<em><b>钱</b></em>的故事,真正看懂的人都成功...",http://www.uu6u.com/show-9-3208-1.html
38773,分数的苦恼,"至于到底“砸”成什么样了,也就是在这几天<em><b>成绩</b></em>才会出来,生怕哪天突然来了一个电话,再告诉我考了个倒数第几什么的,那……那我的沙滩梦不就白做了吗?不仅是...",http://www.uu6u.com/show-9-19575-1.html
38773,成长中的烦恼-作文,"成长中<em><b>的烦恼</b></em>【辽宁】普兰店市宫玉妃在成长的路上会有各种各样<em><b>的烦恼</b></em>困扰着我们。有的人因肥胖而烦恼,有的人因学习<em><b>成绩</b></em>不好而烦恼,有的人因羞于交际而烦恼,而...",http://www.uu6u.com/show-8-31182-1.html
38773,烦恼伴我成长,"<em><b>烦恼</b></em>伴我成长“哎——又长了2斤。”这是在我称完体重后,常发出的哀叹。“哎,还没长高。”这句话是作为“小胖子加矮人”的我量完身高后的叹息。从小学到...",http://www.uu6u.com/show-6-21871-1.html
38773,写字好烦恼,"从一年级开始,每个老师都说我的字写得难看。现在都四年级了,要是把我的<em><b>成绩单</b></em>拿出来看一看,写字这一栏里全是B,没有一个A。这就是四年来我最大<em><b>的烦恼</b></em>。从...",http://www.uu6u.com/show-12-53503-1.html
39005,孤独与奋斗,"一生,总会慢慢地缅怀过去的种种,可能是失败的,<em><b>遗憾</b></em>...的的努力却不觉得疲惫的精神,和你无法放弃的<em><b>奋斗</b></em>。...那是一种<em><b>青春</b></em>的奢侈品,没有亲身经历<em><b>过的</b></em>人,是怎样...",http://www.uu6u.com/show-9-18664-1.html
39005,"及时当勉励,岁月不待人","也许会让我们饱尝失败,但只要我们为之<em><b>奋斗过</b></em>,就会有...趁人生最美好的时光追逐未来,才不会为自己留下<em><b>遗憾</b></em>...",http://www.uu6u.com/show-11-19527-1.html
39005,"那些年,我们一起走过的青春","断了线的风筝,记得那些年,怀揣着各种梦想,现在或许是如愿以偿,或许是留有<em><b>遗憾</b></em>...当我们回首的时候,我们会发现曾经<em><b>奋斗的</b></em>时光是最美好的,即使<em><b>奋斗</b></em>意味着不那么...",http://www.uu6u.com/show-12-16340-1.html
39005,人生的意义就在于奋斗,"“我<em><b>的青春</b></em>没有虚度,我的人生终于有所成就,我高兴...千万不要将<em><b>遗憾留</b></em>下,想不付出代价而得到幸福,那是...看过人生的意义就在于<em><b>奋斗</b></em>的人还在看每天除了辛辛苦...",http://www.uu6u.com/show-6-30522-1.html
39208,“考研作文千手观音”的由来(九爷和四位艺术女生的陈年,"“考研作文<em><b>千手观音</b></em>”的由来(九爷和四位艺术女生的陈年往事)8年前,我教过四名艺术考生。她们的英语几乎是零基础,无论我怎么教,无论她们怎么学,都是无济于事。...",http://www.uu6u.com/show-10-948-1.html
39208,这是值得我们去尊重的人群,"在春节晚会上,数十位女演员共同表演的《<em><b>千手观音</b></em>》赢得了亿万观众的赞赏。她们身着华丽的衣裳,青春的脸上洋溢着喜悦的笑容,动作那么的娴熟统一。手指随着音乐的节奏...",http://www.uu6u.com/show-11-15052-1.html
39208,游颐和园,"佛香阁大殿内供奉着<em><b>千手观音</b></em>。头面分四层,每层三面,共十二面,二十四臂,下蹬九层有999个花瓣的莲花宝座。佛像看起来既严肃又友善,无惊恐之情,令人赞叹工匠的...",http://www.uu6u.com/show-6-51824-1.html
39208,我的中国梦少年梦,"在“<em><b>千手观音</b></em>”邰丽华的眼里,梦想是聋人可以“听”得到、盲人可以“看”得到、肢残朋友可以“行走”,梦想是从不言弃、努力拼搏的精神支柱。...",http://www.uu6u.com/show-7-39878-1.html
39407,"朋友,谢谢你给我的爱","同窗好友<em><b>暮秋</b></em>、<em><b>果子沟</b></em>民族的精魂我心中有个飞翔梦我心中的莲最美推荐文章在心里克服自己父爱如山-作文时空飞梭机马拉松赛的启示兔子公主.笑容,回眸雾...",http://www.uu6u.com/show-12-39405-1.html
39407,开心的一天,我心中的莲最美我心中有个飞翔梦民族的精魂<em><b>暮秋</b></em>、<em><b>果子沟</b></em>同窗好友他被晒成干花摆在柜台上忍不住哭泣暴风雨后就能见到彩虹一阵风吹来把我冲树上缓缓吹...,http://www.uu6u.com/show-8-39411-1.html
39407,同窗好友,<em><b>暮秋</b></em>、<em><b>果子沟</b></em>民族的精魂我心中有个飞翔梦我心中的莲最美开心的一天推荐文章残阳如血桃花落奋斗目标是考研和人际关系父母的爱东方绿洲军训小结美在途中...,http://www.uu6u.com/show-7-39406-1.html
39407,他被晒成干花摆在柜台上,开心的一天我心中的莲最美我心中有个飞翔梦民族的精魂<em><b>暮秋</b></em>、<em><b>果子沟</b></em>忍不住哭泣暴风雨后就能见到彩虹一阵风吹来把我冲树上缓缓吹了下来温暖在心间-作文...,http://www.uu6u.com/show-10-39412-1.html
39887,"中国梦,我的梦。-作文","就好似每个人都可以<em><b>仰望星空</b></em>,星光洒在每个人的脸上,...<em><b>外婆</b></em>的爱-作文未来的房屋再见了,亲爱的母校!...他,和他的节那一刻,我懂了冬至的一天灿烂的...",http://www.uu6u.com/show-11-33331-1.html
39887,放心去飞,"抬头<em><b>仰望星空</b></em>,向流星许下心愿,因为那流星承载着我的...留一点那些年给自己。那些年,我们<em><b>一起</b></em>努力奋斗;...<em><b>外婆</b></em>-作文春之色前方的梦,你好如果世界抛弃了我...",http://www.uu6u.com/show-8-35393-1.html
39887,2013年413联考范文【仰望星空】,"“他们”不仅要安身立命,他们也要有尊严,甚至还要——抬头<em><b>仰望星空</b></em>。...我深爱我这样一个女子爱的呼吸声一个女孩和书的故事品味艺术友情诚...",http://www.uu6u.com/show-7-71-1.html
39887,仰望星空与脚踏实地,"从小就喜欢做梦的自己,总是喜欢<em><b>仰望星空</b></em>,在黑夜里看着天上的星星<em><b>与</b></em>皎洁的月亮,在憧憬着自己有一个精彩的未来,但是夜路总是很危险的,走夜路时总是担心会被脚下的...",http://www.uu6u.com/show-9-16087-1.html
40102,海伦的精神如温暖的阳光会一直照耀着我,"阅读过这本书后,我下决心一定要像海伦一样<em><b>珍惜生命中的每一天</b></em>,马不停蹄地努力学习,做一个自信、自强、自立的人。从小我就梦想长大以后担任一名优秀的人民教师,...",http://www.uu6u.com/show-8-31770-1.html
40102,正是知识使海伦创造了这些人间奇迹,"在书中,海伦说:“知识给人以爱,给人以光明,给人海伦凯勒原来是位健康活泼...让我们<em><b>珍惜生命中的每一天</b></em>每一刻去充实生命、去享受生活、努力完成自己的梦想!...",http://www.uu6u.com/show-8-48439-1.html
40102,珍爱生命之源,"每年的3月22日,世界各国都会宣传:大家要爱惜水资源,保护生命之水。其实,不光这一天,在我们<em><b>生命中的每一天</b></em>,都应该<em><b>珍惜每</b></em>一滴水。作为小学生,在日常生活中,我们...",http://www.uu6u.com/show-10-17300-1.html
40102,昨天、今天和明天,"昨天已成为过去,只能回顾不能重演;明天只能展望不能提前;而今天就在脚下。朋友!<em><b>珍惜生命中的每一天</b></em>吧,“莫等闲,白了少年头,空悲切”。...",http://www.uu6u.com/show-7-48183-1.html
40102,"星梦轻舞,倾尽红尘","我自知成不了作家,但直到今天我依然在写作,因为我很<em><b>珍惜生命中的每一天</b></em>,很爱周围的每一个人,我想写给他们看,仅此而已。我希望有一天在纯粹的文字叙述中,能让人...",http://www.uu6u.com/show-11-38167-1.html
40206,只要按一下绿色键水就会吸收了,"<em><b>假如我是</b></em>科学家,我要<em><b>发明</b></em>许多东西,为人民做出贡献。<em><b>假如我是</b></em>科学家,我要<em><b>发明</b></em>一种药,这种药是在战争的时候吃的,人们吃了它就不会打杖,反而会成为好朋友,这样...",http://www.uu6u.com/show-8-47264-1.html
40206,异想天开的发明,"忽然,天下起了雨来,我只得回家,一路上,我想:<em><b>假如</b></em>...正好,第二天,老师让我们大家讨论异想天开的<em><b>发明</b></em>创造...特别是当我去他们家的时候刘老某人勿忘感恩青春...",http://www.uu6u.com/show-12-49445-1.html
40206,姚发明个人简历,"姚<em><b>发明</b></em>近年来因企业安装美心门等多部在社会迅速走红,如此绚丽斑斓的色彩,执画笔...看过姚<em><b>发明</b></em>个人简历的人还在看失去-作文<em><b>假如我是</b></em>一名科学家游大理苍山心...",http://www.uu6u.com/show-6-39542-1.html
40206,同学们的梦想很多很多,"同学们的梦想很多很多,有的想当科学家,有的想当白衣天使,有的想当解放军……当然,我也不例外,我的梦想是当一名医学专家。<em><b>假如我是</b></em>一名医学专家,我会<em><b>发明</b></em>一种...",http://www.uu6u.com/show-9-36509-1.html
40206,"灰太狼,我崇拜你!","<em><b>假如我是</b></em>一只狼,青草会因为我变得更香,天空会因为我变得更蓝,河水会因为我变得更清。当然,身为在青青青草原上的一只狼,总不能与羊族同胞一起吃那没味的草吧...",http://www.uu6u.com/show-9-39014-1.html
40491,微笑面对生活-作文,"<em><b>微笑面对</b></em>生活-作文2016-04-1523:17:38作者:yuanhui点击:生活是苦也是甜,微笑就像一缕清风,感化了生活;微笑,又像一种神奇的力量,轻轻推动生活的小帆,乘风...",http://www.uu6u.com/show-13-22222-1.html
