specialid,title,description,url
29657,“奶奶”,"随着时间的推移<em><b>,我</b></em>差不多两年没有回家。自然没去看望奶奶,这两天时常做梦。经常梦见奶奶,也不知道她怎么样了。记得在我牙牙学语时,奶奶总是教我说:“<em><b>爷爷</b></em>”这...",http://www.uu6u.com/show-13-23917-1.html
29657,又是清明节,"亲爱的<em><b>爷爷</b></em>:一年一年过得真的很快<em><b>,我</b></em>想要去抓住它,它却从我的手指尖就像沙漏一样的泄下来。我很无奈<em><b>,我</b></em>真的没有能力让它过得慢些<em><b>,我</b></em>真的没办法,又要鼓起...",http://www.uu6u.com/show-10-39659-1.html
29657,我的奶奶,"在童年的记忆中,奶奶占据了我生活的四分之三的空间和时间,听到《后来》,奶奶的点点滴滴就像中秋的月亮在我的脑海中浮现。<em><b>爷爷</b></em>在奶奶很年轻时便过世了,留下了三...",http://www.uu6u.com/show-7-15899-1.html
29657,"我们的友谊,再见了","三个小时就在这弹指一挥之间而过,时间<em><b>爷爷</b></em>奖时间调的像马儿在草原上飞驰一样...为什么一切的一切都因为你的转走而变得让我的心感觉到了空虚?<em><b>我好想你</b></em>啊!...",http://www.uu6u.com/show-7-22070-1.html
29723,我身边的“五水共治”,"在“五水共治”的活动开展中,许多<em><b>的普通人</b></em>的身影定格在我们的记忆中,...我要真诚地对他们说:“谢谢您们这几天默默地付出,你们是我们<em><b>身边的</b></em>‘...",http://www.uu6u.com/show-13-4494-1.html
29723,平凡的我,"我只是我,平凡的我。我像<em><b>普通人</b></em>一样,有着两只眼睛,一张嘴,外貌上没什么特点!我像<em><b>普通人</b></em>一样,有着小小的,平凡的梦想。我只希望自己和爱<em><b>我的</b></em>人能够平平安安地...",http://www.uu6u.com/show-7-32982-1.html
29723,《我们天上见》观后感,"初次观看电影《我们天上见》,让我有所感触,我很怕有一天<em><b>身边的</b></em>家人会离我而去,我开始珍惜与爷爷奶奶、外公外婆在一起的每一天、每一日,经常问候并看望他们。...",http://www.uu6u.com/show-11-15769-1.html
29723,"学雷锋,做一个有道德的人","雷锋是什么?雷锋是万千战士中一个灵魂闪着光芒<em><b>的普通人</b></em>;雷锋精神是什么?雷锋精神是每个人的生命中透出来的一种助人为乐的道德。那么,如此说来,我们每个人都得以...",http://www.uu6u.com/show-9-19890-1.html
29723,体会成长,"在阅读这本书的过程中,我感觉贾里仿佛就是我们<em><b>身边的</b></em>一个朋友,有许多片段仿佛...贾里一连串的伟人计划都失败了,他认为自己只是一个<em><b>普通人</b></em>。在他最低落的时候,...",http://www.uu6u.com/show-10-20866-1.html
29991,"向前,向前,去触摸太阳","用沉默勾画自己的梦想:或者又梦想自己是一位仙子,拥有童话中的魔法棒,那么,就一直<em><b>向前,向前,</b></em>去触摸太阳。小鸟划过天空,小树向往高处,小草等待大地的绿荫,小河憧憬...",http://www.uu6u.com/show-13-32007-1.html
29991,人生就是不断的向前,"人生是不断<em><b>向前</b></em>的,永不停止。一秒一分的从我肩头擦过,我对此,对人生的步伐感慨。人生千百年难走一条路,走完这条路,等待的就只有那厚厚深埋地下的尘土。这个...",http://www.uu6u.com/show-6-38247-1.html
29991,勇敢向前,"勇敢<em><b>向前</b></em>2016-06-0110:19:50作者:mayaru点击:最令我害怕的是黑贝街亡灵,里面的童谣是:“无数双眼睛都在看着你!”“每一位房子的继承人都死了,没人再...",http://www.uu6u.com/show-10-50863-1.html
29991,向前冲,"看着他们,我不知从哪儿又来了一股的力量,挣扎着,用大脑微弱的一点力气去控制着我的腿继续<em><b>向前</b></em>跑。又跑过了一圈,我逐渐得拉近了与对手的距离,现在离终点还差...",http://www.uu6u.com/show-12-19435-1.html
29991,"止住泪水,向前奋斗","失败乃成功之母,这一路上,总会有人冷眼相对,但是,看看身旁的这些朋友,想想这段深厚的友谊,鼓励自己<em><b>向前</b></em>冲刺吧!人生在成长的道路上,没有经历失败的人是获取不了...",http://www.uu6u.com/show-11-32021-1.html
30326,回忆似青春,"但也或许是一场雨,将你淋落得<em><b>无法</b></em>在绽放拿下一个笑容。不知道从什么时候开始...没有什么特别的理由,像一只逃避的鸵鸟,越想<em><b>遗忘</b></em>,越想尘封,就越是如此耀眼鲜明...",http://www.uu6u.com/show-11-34853-1.html
30326,被遗忘的青春,"被<em><b>遗忘的青春</b></em>2016-03-0221:57:43作者:yuanhui点击:今天雨下的特别大,重庆这边的天气就像一个善变的女孩子,晚上还是星星漫天第二天早上就开始下雨了,而且...",http://www.uu6u.com/show-10-15627-1.html
30326,擦肩而过的流年,"擦肩而过的流年在我们走过这一段生命的旅程,总有一些让自己<em><b>无法遗忘的</b></em>部分,秋天的落叶飘飘洒洒铺了一地,而到了这个繁花盛开的春季,嫩绿的芽又萌发起来,这些树叶...",http://www.uu6u.com/show-6-34425-1.html
30326,我们的时代,"我们其实就像一篇故事中说的,会把美好的<em><b>无法遗忘的</b></em>东西刻在石头上,永远无法忘记...就好像自己无可替代<em><b>的青春</b></em>一样,过去的年头也是无可替代,也是最最完美的。...",http://www.uu6u.com/show-7-17942-1.html
31620,《南京!南京!》观后感,"他留下来了,结果当然是被拉到刑场,然而此时的他却没有了一丝的<em><b>畏惧</b></em>。他临死...把你的<em><b>梦想</b></em>交给自己曾经·现在·未来一米阳光感悟-作文<em><b>启程</b></em>-作文深夜过后...",http://www.uu6u.com/show-6-17442-1.html
32050,雪之恋,"不知不觉中,冬姑娘迈着轻盈的脚步衣袂飘飘地走近我的身旁,在冬季<em><b>到来</b></em>之际,我便又急切地盼望着第一场<em><b>雪的</b></em>降临,那一份喜悦,那一份<em><b>期待</b></em>,时刻牵引着我的思绪,使...",http://www.uu6u.com/show-7-17129-1.html
32050,《忧与爱》,"【一】雪花纷飞,谁的情思飘落一地?<em><b>期待</b></em>许久的雪花终于飘落了,静静地立在窗前,看着窗外雪花纷扬、雪片飞舞,飘飘洒洒,好美,伸出一只手,让雪花轻盈地、悄无声息地...",http://www.uu6u.com/show-7-17384-1.html
32050,春天的百花斗艳比不上雪的婀娜多姿,"可是我爱它的朴素与纯洁因为它能带给我从未有过的快乐与希望,<em><b>期待</b></em>着下一次它<em><b>的到来</b></em>。相关推荐看过春天的百花斗艳比不上<em><b>雪的</b></em>婀娜多姿的人还在看...",http://www.uu6u.com/show-13-39264-1.html
32050,那段抹不掉的记忆,"到了今天我还依然清新的记得我们初次见面的场景。那天也是我到高一4班去报到的第一天,还在家中的时候我就听初中的老同学说,这个班有什么样人物。而我也很<em><b>期待</b></em>走进...",http://www.uu6u.com/show-8-17672-1.html
32346,"明晚,咱们结伴而行","晚自习,终于在一曲熟悉得不能再熟悉的《回家》的音乐声中谢幕了。我们——这些学校所谓的佼佼者,匆匆地打点好自己的“行装”,又匆匆地<em><b>走在回家的路上</b></em>。我推...",http://www.uu6u.com/show-7-37085-1.html
32346,一米阳光·母亲,"<em><b>于是</b></em>,原来的中队委,成了班长,而我,则成了世人讥笑讽刺的对象,可想起来,这...老师,你是在否认我的能力吗?<em><b>我一个人走在回家的路上</b></em>,你能感觉得到我悲哀的...",http://www.uu6u.com/show-8-32020-1.html
32477,带着梦想出发-作文,"<em><b>带着</b></em>梦想<em><b>出发-作文</b></em>2016-04-2208:24:14作者:yuanhui点击:芸花为了自己多年一现的梦想,甘愿承受长久的寂寞;雄鹰为了自己的翱翔蓝天的梦想,竟然接受严峻的考验...",http://www.uu6u.com/show-9-33922-1.html
32477,带着希望出发-优秀作文网,"<em><b>带着</b></em>梦想<em><b>出发</b></em>,即使翅膀断了,心也要飞翔。——题记风无力地吹卷着飘散的落叶,那落叶在空中画了一道优美的弧线后,又重重地砸在了地上。现在已是深冬,外面的雾霾...",http://www.uu6u.com/show-7-33912-1.html
32477,带着梦想出发-优秀作文网,"首页&gt;高中<em><b>作文</b></em>&gt;正文<em><b>带着</b></em>梦想<em><b>出发</b></em>2015-10-1021:32:36作者:yuanhui点击:梦想是力量的源泉,是人精神的支柱,梦想是夜空中那闪烁的星辰,看似近在眼前,却...",http://www.uu6u.com/show-8-3837-1.html
32477,带上梦想出发-优秀作文网,"小时候,爸爸妈妈因为工作忙,把我送进了全托幼儿园,那时候正是懵懵懂懂的年纪,还不能接受一星期都见不到爸爸妈妈的现实,所以每天在幼儿园里除了哭就...",http://www.uu6u.com/show-13-36165-1.html
34224,把原谅留给时光,"曼德拉放下了<em><b>悲痛</b></em>与怨恨,把它们作为动力,取得了巨大的成功。是的,人生不可能一帆风顺,我们总会遇到荆棘,如果我们不能将<em><b>悲痛</b></em>与怨恨留在身后,那么这将成为我们人生的...",http://www.uu6u.com/show-6-15036-1.html
34224,月下的惆怅,"我心灵的悲伤没有人能读懂。——题记天使的翅膀折断了,掉落人间,成为了撒旦手中的魔杖。远离了世俗,<em><b>心中的悲痛</b></em>却丝毫不减:脱离了喧嚣,吵闹声却仍然回荡:即便是...",http://www.uu6u.com/show-8-36154-1.html
34224,差生之痛谁懂得?,"同样的,鸿鹄怎知燕雀之抱负?智者怎知愚人之思想?老师怎懂差生<em><b>心中</b></em>之<em><b>悲痛</b></em>,<em><b>心中</b></em>之无奈?麻雀虽小,五脏俱全;我们虽愚,尊严仍在,抱负永存!...",http://www.uu6u.com/show-11-16575-1.html
34224,我心中的好书,"我<em><b>心中的</b></em>好书2016-04-2420:00:50作者:yuanhui点击:一本好书,就是一位...后来,简·爱含着<em><b>悲痛</b></em>离开了罗切斯特,也是基于同样的理由,她决不能允许自己和一...",http://www.uu6u.com/show-6-39454-1.html
34346,时间在流逝,"<em><b>时间</b></em>在<em><b>流逝</b></em>,感动在积累,亲情在呼唤。——题记猛然发现,母亲老了,真的老了。一根根白发像银针一样刺在头皮上,那样刺眼,寒气逼人。怔怔的盯着母亲脸上的皱纹,<em><b>时间</b></em>...",http://www.uu6u.com/show-10-18853-1.html
34346,时间、流逝,"捡起它时,才发现,风已经吹凉了那杯过往的茶,夕阳已经跑赢了那匹与<em><b>时间</b></em>追逐的...直到我们感叹<em><b>时间</b></em>的<em><b>流逝</b></em>,感叹生命的短暂,才知,最重要的并不是功名。...",http://www.uu6u.com/show-9-32460-1.html
34346,"滴答,时间在流逝","滴答,<em><b>时间</b></em>在<em><b>流逝</b></em>2016-04-2023:59:50作者:yuanhui点击:打开粉色的记忆匣子,心中的五味瓶一齐破碎--酸甜苦辣咸顿时涌上心头。只可惜,曾经的再也回不来,追忆...",http://www.uu6u.com/show-9-30218-1.html
34346,岁月的流逝,"暮色之中,凉风吹着我的脸颊,低着头,踱步在那早已冷清的大街。岁月在我们的身边<em><b>流逝</b></em>着,你们注意到了么?穿越着稀少的人群,我的脑海里正凋零着那稀落的花瓣,抬起...",http://www.uu6u.com/show-9-37093-1.html
34644,"扶不扶,不服","一切都要从几年前说起——那个时候,天还是蓝的,草还是绿的<em><b>,扶</b></em>老人是要受表扬的,“雷锋”还没有成为一种只出没在各大媒体上的生物,好人是有好报...",http://www.uu6u.com/show-6-34644-1.html
34644,忍不住轻声为你喝彩,"我心里想着,很是<em><b>不服</b></em>气,便蹑手蹑脚地轻轻跟随着她们,只见她们一会站起来,一会儿又俯下身子,其中那位年轻女性<em><b>扶</b></em>着那个小女孩,就这样,这两个动作在不规则交替中...",http://www.uu6u.com/show-8-34738-1.html
34644,忠于职守最美丽,"他们平凡,却忠于职守,无疑成为千万职岗人员中最闪亮,耀眼的行星。医生救死扶伤,为病人身体状况日夜操劳,工作严禁不怠,只为给他人一份满意的答卷<em><b>,不服</b></em>自己神圣的...",http://www.uu6u.com/show-12-32699-1.html
34644,"原来,没那么简单","但我看着我的朋友们在嘲笑我,我很<em><b>不服</b></em>气。一下子就站起来了,但没过多久,没...没过多久,我就掌握了重心,我可以不用<em><b>扶</b></em>着什么就能站起来了,朋友们都在为我...",http://www.uu6u.com/show-9-36995-1.html
34644,夕阳下那一抹残影,"我的眼泪不禁潸然夕阳无限好,只是近黄昏。——题记走在久违的小路上,望着那一...我和堂弟闹了别扭,姑姑责怪了我,我<em><b>不服</b></em>气,于是便独自一人走出家门瞎溜达。到...",http://www.uu6u.com/show-12-33803-1.html
34846,"再见了,我的初一","<em><b>再见了,我的初一</b></em>2016-04-2300:58:45作者:yuanhui点击:初一,是中学生生活的起始段,它是中学花园的入口处;是放飞梦想的起跑线;是花季雨季的岔道口。这一年...",http://www.uu6u.com/show-13-34846-1.html
34846,"再见了,初一","<em><b>再见了,初一</b></em>啪!啪!啪!打雷了,今天要回学校去报到,也好<em><b>,我</b></em>去见见我一星期未见得同学。我最早到了学校的车棚<em><b>,我</b></em>等了一会,有一个同学来了,他说:“今天分班。...",http://www.uu6u.com/show-11-23083-1.html
34846,"再见了,我亲爱的母校","美丽的校园<em><b>,我</b></em>永远也忘不了你!你就如一位大公无私的母亲,用甘甜的乳汁哺育着我们,让我们都能茁壮成长。在这里,我们受到的高等的教育;在这里,我们拥有了崇高的...",http://www.uu6u.com/show-6-34174-1.html
34846,但没想到的是他竟已当上了爷爷,"<em><b>我的</b></em>老师<em><b>初一</b></em>十三班张薇刚刚加入青春初中的节拍<em><b>,我</b></em>就认识到了这样一位老师:他彬彬有礼,从不说半句脏话;他为人谦和,总是笑眯眯的,从不为任何鸡毛蒜皮的小事而...",http://www.uu6u.com/show-13-19624-1.html
34846,流逝的寒假,"流逝的寒假广东实验中学南海学校<em><b>初一</b></em>(8)班刘涤心我失恋<em><b>了,</b></em>寒假抛弃了我。——大家都这么说,说明寒假很快乐,让他们留恋。我也留恋寒假。“寒假开始啦!!”于是我回...",http://www.uu6u.com/show-11-20956-1.html
34861,我眼中的幸福-作文-优秀作文网,"我眼中的幸福-<em><b>作文</b></em>2016-04-2410:57:21作者:yuanhui点击:幸福是什么?幸福是甘美的雨露,滋润我们的心田;幸福是温暖的阳光,照耀着我们成长;幸福是和煦的春风,...",http://www.uu6u.com/show-10-37878-1.html
34861,我眼中的好老师-作文-优秀作文网,"我眼中的好老师-<em><b>作文</b></em>2016-04-2117:36:14作者:yuanhui点击:窗外的树叶已渐渐泛黄掉落,在这不知不觉中,又是一个秋天的到来。古人眼中的秋天大多都是悲凉...",http://www.uu6u.com/show-7-32934-1.html
34861,我心中的美景-作文-优秀作文网,"那可是<em><b>我心中的</b></em>美景啊!相关推荐看过<em><b>我心中的</b></em>美景-<em><b>作文</b></em>的人还在看...改革开放,一首唱不完的<em><b>歌</b></em>爷爷狗和土地爷的故事真实无欺我和《简爱》有...",http://www.uu6u.com/show-13-33490-1.html
34861,校园里的那首歌-优秀作文网,首页&gt;初中<em><b>作文</b></em>&gt;正文校园里<em><b>的那首歌</b></em>2016-04-2117:38:25作者:yuanhui...看过校园里<em><b>的那首歌</b></em>的人还在看开在<em><b>心中的</b></em>花朵<em><b>我</b></em>的第5个新学期毕业;轮回...,http://www.uu6u.com/show-7-33055-1.html
34894,初春的味道,"3月12日,今天是植树节,烈日炎炎,就是站着不动也会出汗。我和爸爸买了棵小...我学会了团结又是一年清明父母的一封信做你的朋友真幸福<em><b>月寒·心伤</b></em>...",http://www.uu6u.com/show-13-34899-1.html
34894,[点评]该作者想象力丰富,<em><b>月寒·心伤</b></em>做你的朋友真幸福父母的一封信又是一年清明我学会了团结推荐文章残阳如血桃花落奋斗目标是考研和人际关系父母的爱东方绿洲军训小结美在途中...,http://www.uu6u.com/show-7-34893-1.html
34894,天寒风冷冬月景,"午后。虽是一点斜阳微醺,但空气依然清寒漠漠,让我...人流车流之中,眼前身后涌动着喧嚣繁华,心自然受其...夜之孤月生下来,活下去子欲养而亲不待麻辣“...",http://www.uu6u.com/show-11-22505-1.html
34894,月亮·悲伤,"月亮·悲<em><b>伤月</b></em>光,晶莹温润。没有夏日阳光的火烈,没...不久,在月的映照下,爷爷闭上了眼睛,永远地闭上了...责任心的光芒印象常州之天宁禅寺那些,路上散落脑海...",http://www.uu6u.com/show-6-33083-1.html
35135,我学会了倾听,"一个不会<em><b>倾听</b></em>的人,是无法获得他人的<em><b>尊重</b></em>的,因为他已经造成了对他人的不<em><b>尊重</b></em>。...前排的那个男生的厌烦,他转过头,看着我们比划着示意我们<em><b>安静</b></em>,看他样比<em><b>老师</b></em>还...",http://www.uu6u.com/show-11-36128-1.html
35135,【二中国旗下讲话】健康文明伴我行》,"<em><b>安静</b></em>的自习课,响起交头接耳的杂音,有人浑浑然不知遵守班规,不知<em><b>尊重</b></em>同学。进...让我们与书为伴,与高尚的灵魂对话,<em><b>倾听</b></em>智者的思想,汲取精神的营养,提高道德的...",http://www.uu6u.com/show-12-426-1.html
35135,倾听生命拨动的声音,"<em><b>倾听</b></em>生命拨动的声音我的太姥姥,也<em><b>就是</b></em>我妈妈的姥姥,如今已是八十八岁的高龄了。在我的记忆中,太姥姥总是病怏怏的;在我的记忆中,太姥姥经常卧在整张大床的四...",http://www.uu6u.com/show-9-31284-1.html
35135,"安静的爱,手心的太阳","有了它,我就不会担心天冷桌凉了。黑色的包裹捧在我微热的手心里,沉沉的,像...看过<em><b>安静</b></em>的爱,手心的太阳的人还在看“蜡烛”<em><b>老师</b></em>开始学会放下从前的伤痛<em><b>倾听</b></em>...",http://www.uu6u.com/show-11-21592-1.html
35401,"希望,在那一刻绽放","希望!其实每个人都有着自己的<em><b>希望,</b></em>人也是为着希望而存活的。石头擦出希望的火光,这在黑暗中耀眼的火光点亮了道路,点亮了一跳长长的道路,那就是希望的道路<em><b>,在</b></em>...",http://www.uu6u.com/show-13-35401-1.html
35401,"那一刻,幸福绽放(13篇)","<em><b>那一刻,</b></em>幸福<em><b>绽放</b></em>初三(11)班乔欣幸福如花,终将<em><b>绽放</b></em>。当最后一片落叶悄悄然离开了枝头,今年的第一片雪花也偷偷降临。一年的时间如风以般从枝间流过,谁也扯不住它...",http://www.uu6u.com/show-8-34942-1.html
35401,有梦就有希望-佳作网-中小学生写作社区,"我心里想:这些花还能<em><b>绽放</b></em>吗?另一个声音在回答:不...像那无数的花,虽然牺牲,可它们的生命却焕发出了...一看,每一次阅读,都会给你新的感受:有梦就有<em><b>希望</b></em>...",http://www.uu6u.com/show-7-4156-1.html
35401,春节愿望,"我睁大眼睛——望向那深邃的夜空和朵朵<em><b>绽放</b></em>的烟花...我<em><b>希望</b></em>新的一年,国家能加大对乡村教育的投资,让孩子...在这鞭炮齐鸣、烟花<em><b>绽放</b></em>、新年钟声敲响的这<em><b>一刻,</b></em>我...",http://www.uu6u.com/show-10-36250-1.html
35401,奇迹般营救了一个又一个生命,"爱是什么?爱是我们美好生活中一个美丽的音符,爱是历史长河中荡涤起的...“救人要紧,只要有一线<em><b>希望,</b></em>就要付出百分之百的努力。”爱<em><b>,在那一刻绽放</b></em>...",http://www.uu6u.com/show-8-37487-1.html
36025,"听说新年有了新故事,是什么让我们非听不可,形影不离!","1、讲述绘本<em><b>故事</b></em>《海马先生》推荐理由:《海马先生》是一本可以给孩子带来教育的绘本,这本绘本不仅会丰富孩子的世界,同时,它还会让孩子更加珍惜人间的父爱。书中动...",http://www.uu6u.com/show-12-2183-1.html
36025,【文化长廊】独山子这小伙的经历可真够曲折的,"同时,这也是一个情窦初开的阶段,<em><b>我的故事</b></em>就从这个情窦初开的季节开始了……第...临近<em><b>春节</b></em>,二师兄也回甘肃老家过年去了。这时候,师傅承包了一个歌舞厅,我呢,顺...",http://www.uu6u.com/show-12-2016-1.html
36025,20年前的高考故事,"20年前的高考<em><b>故事</b></em>2016-03-1300:41:25作者:yuanhui点击:1987年的高考,...高三下学期之前有个<em><b>春节</b></em>,我和她又见面了,经过她的默许和<em><b>我的</b></em>苦求,我们又复婚...",http://www.uu6u.com/show-11-17283-1.html
36154,"少年的友,年少的情","我爱大海我与中国梦古琴的制作<em><b>月下的惆怅</b></em>最爱我的人推荐文章闭着眼,回忆……若人生只是一场美丽的梦强颜欢笑成长感悟舞动青春,飞扬梦想重要写给...",http://www.uu6u.com/show-10-36150-1.html
36154,最爱我的人,"<em><b>月下的惆怅</b></em>古琴的制作我与中国梦我爱大海少年的友,年少的情你把你的那几个好朋友给我介绍一下友谊在我心中珍藏曾经错过的那些年-作文特殊的一节课...",http://www.uu6u.com/show-6-36155-1.html
36154,你把你的那几个好朋友给我介绍一下,最爱我的人<em><b>月下的惆怅</b></em>古琴的制作我与中国梦我爱大海友谊在我心中珍藏曾经错过的那些年-作文特殊的一节课我看早恋快乐“家庭大赢家”...,http://www.uu6u.com/show-13-36156-1.html
36154,小记者包包子活动,"少年的友,年少的情我爱大海我与中国梦古琴的制作<em><b>月下的惆怅</b></em>推荐文章在心里克服自己父爱如山-作文时空飞梭机马拉松赛的启示兔子公主.笑容,回眸雾的...",http://www.uu6u.com/show-12-36149-1.html
36351,【优秀学生作文】三四班,"猜灯谜三四班窦曼涤每年的元宵节,我<em><b>都是</b></em>在家里度过的。今年的元宵节很特别,是在学校度过的。“同学们,为了庆祝元宵节,咱们下午第二节课要举行猜灯谜活动,猜中...",http://www.uu6u.com/show-8-3196-1.html
36351,"二班,一曲终","时光,总是一件很美好的东西,<em><b>我们都是</b></em>怀着抱负,寄予希望而来的,在这里,我们哭过,笑过,还有最爱的她们。我们都有故事,只是每个人都不想提及而已。2010年开始,...",http://www.uu6u.com/show-8-23422-1.html
36351,【精婴少儿学园】2015年春国际班小学部家长会,"晚上其中一个小女孩妈妈微信上有感而发:“哥哥和妹妹<em><b>都是</b></em>读国际班今天<em><b>我们</b></em>的话题从微信开始,开学第二周<em><b>我们</b></em>老师带着国际班二十多个三岁到9岁的孩子坐公交车去...",http://www.uu6u.com/show-13-3308-1.html
36351,一班的男生女生,"每个班<em><b>都是</b></em>由不同的个体构成的每个班都会发生一些离谱的事每个班都有一些制造混乱的孩子每个班总有一些那样的男生女生一班的孩子有一个特点:女生走向男性化,男生...",http://www.uu6u.com/show-7-33517-1.html
36419,“我的中国梦”路线一日游,"小鸟在树上唧唧喳喳地叫,仿佛在对我说:“今天是个好日子呀!好日子!”是啊,今天我们学校组织了一次活动——“<em><b>我的</b></em>中国梦”一日游。我欢喜地盼望着这次一日游的...",http://www.uu6u.com/show-8-35452-1.html
36419,我的读书梦,"梦想是什么?梦想是让人产生进步的动力!<em><b>我的梦</b></em>想不是拥有财富,也不是获得想要的物品,<em><b>我的梦</b></em>想让我感到快乐。<em><b>我的梦</b></em>想,很辛苦,但很快乐。我小时候,受爸爸的...",http://www.uu6u.com/show-7-32208-1.html
36419,我的环保梦-佳作网-中小学生写作社区,"一天晚上,疲倦的我刚到家就躺在床上,津津有味地“啃”起了《与梦同行》这本书。可我实在太累了,不知不觉中缓缓闭上了双眼。当我在虚无的梦境中徘徊时,...",http://www.uu6u.com/show-8-3864-1.html
36494,我心目中的春-作文,"载随着冬的脚步渐渐隐约消失,春的脚步紧接着跟来。冰河融化,大雁归来,春暧花开...新年好棋悟人生初中新生活月光幽亡羊补牢晚矣<em><b>当幸福来敲门</b></em>春日三部曲推荐...",http://www.uu6u.com/show-8-36490-1.html
36494,春日三部曲,看过春日三部曲的人还在看<em><b>当幸福来敲门</b></em>亡羊补牢晚矣月光幽初中新生活我心目中的春-作文奋发中华泪葬故乡把幸福叫醒播种生命感悟您的微笑...,http://www.uu6u.com/show-8-36495-1.html
36494,泪葬故乡,"我来到父母的坟前,哭,使劲的哭,哭尽了我这一辈子的眼泪,来祭奠我这荒唐的...奋发中华春日三部曲<em><b>当幸福来敲门</b></em>亡羊补牢晚矣月光幽把幸福叫醒播种生命...",http://www.uu6u.com/show-7-36497-1.html
36494,初中新生活,看过初中新生活的人还在看我心目中的春-作文岁月流逝夏天的开始我的祖母新年好月光幽亡羊补牢晚矣<em><b>当幸福来敲门</b></em>春日三部曲奋发中华...,http://www.uu6u.com/show-13-36491-1.html
36704,他就是这样一个人,"他大事精明,小事糊涂,但是有时候他总会展现他格外<em><b>的一</b></em>面。他寒假在我父母工厂那做寒假工,<em><b>他这样</b></em>做只为了靠自己双手赚钱,为下个学期而赚些生活费,减轻父母的负担...",http://www.uu6u.com/show-9-45740-1.html
36704,如果一个人把现实生活中最为宝贵的诚信也丢掉了,"于是赵云把甘夫人托付于张飞后又回头寻找阿斗,但此时只有他孤身一人,没有一个...顾身仍旧忠心耿耿拼死坚守的人是能够信任、可以重用的,而赵云<em><b>就是这样的一个人</b></em>...",http://www.uu6u.com/show-7-38921-1.html
36704,每个人都在为自己的梦想奋斗着,"中国梦有大有小,每一个人都有理想和追求,都有属于自己的梦想。刘伟,一个双手截肢的年轻人,可偏偏<em><b>就是这样的一个人</b></em>,热爱上了钢琴,为了实现<em><b>他</b></em>的音乐梦,他开始了...",http://www.uu6u.com/show-13-22162-1.html
36704,一个普通工人的梦想,"俗话说:“中国梦,我的梦。”是的,要想实现中国的梦想,就要先脚踏地的自己的梦去实现。我的老爸<em><b>就是这样的一个人</b></em>。我的老爸是一家建筑公司的小监理,所谓的“...",http://www.uu6u.com/show-11-4190-1.html
37180,幼年,"<em><b>王星懿自传</b></em>我叫王星懿,祖籍盘锦,与2000年出生在鞍山。一岁会哭会闹。两岁会跑会笑,三岁会识满墙字。五,六岁时学过口琴,但不得学法,只得半途而废。幼年生活快...",http://www.uu6u.com/show-6-46867-1.html
38268,每当这沁人心脾的歌曲响起,"什邡,家乡<em><b>流浪狗找到了新家</b></em>所谓爱情感悟人生-作文我曾忽略过的美好世界上“最美”的人昨日的阳光再美,也移不到今日之中怀念住在老屋的日子爱,我还能...",http://www.uu6u.com/show-12-38270-1.html
38268,假如我是班干部,"我曾忽略过的美好感悟人生-作文所谓爱情<em><b>流浪狗找到了新家</b></em>什邡,家乡推荐文章在心里克服自己父爱如山-作文时空飞梭机马拉松赛的启示兔子公主.笑容,回眸...",http://www.uu6u.com/show-12-38264-1.html
38268,"【身边的雷锋】针青年志愿服务团——志愿服务,更青春","的成员们组成了爱心小队,一起为老奶奶家中的328只<em><b>流浪</b></em>猫狗清理、治疗,使...这样,一方面为<em><b>流浪</b></em>动物<em><b>找到</b></em>一个<em><b>新家</b></em>,从根本上减少了救助站的负担;另...",http://www.uu6u.com/show-7-2180-1.html
38453,自然就会知道它的意思了,"我<em><b>现在</b></em>知道为什么<em><b>以前</b></em>当班长的人那么快就辞职了。有一天,这群“调皮鬼”比...妈妈说:“你只要坚持下去,<em><b>自然</b></em>就会知道它的意思了”。因此,我坚持了下去。我...",http://www.uu6u.com/show-7-52092-1.html
38453,感悟大自然,"记得在很久<em><b>以前大自然</b></em>用绿色<em><b>和</b></em>蓝色来给地球化妆,可是<em><b>现在</b></em>它却不得不用土黄<em><b>和</b></em>蓝色来装饰地球;记得在很久<em><b>以前大自然</b></em>用温柔的风抚摸着地球,可是<em><b>现在</b></em>它必须用狂风来...",http://www.uu6u.com/show-10-21031-1.html
38453,大自然的“呐喊”,"人人都有生命包括<em><b>大自然</b></em>也一样,自从世界走向第二次科技革命,人类就开始破坏赖于...“天空不再像<em><b>以前</b></em>那么蓝了,水不再那么清了。”村中那些六旬老人常常叹息到。...",http://www.uu6u.com/show-13-33436-1.html
38453,人与自然法则,"菲菲兔见了大哭起来:“呜呜呜……我<em><b>以前</b></em>最喜欢来青青森林来玩了,还有花花草草...人类签下了《人与<em><b>自然</b></em>法则》,并发誓以后再也不能侵犯<em><b>大自然</b></em>,要不然最后后悔的...",http://www.uu6u.com/show-9-20766-1.html
38682,专栏|吴礼明谈语文⑥:2014年全国18套高考作,"是获得职业及其<em><b>幸福</b></em>感的前提,不知当下畸形的房...也不能拿老大娘,以及金发碧眼的外国<em><b>小女孩</b></em>等...最后<em><b>一个</b></em>,在我看来很成问题的,是浙江卷的“...",http://www.uu6u.com/show-9-3752-1.html
